COD_INE;COD_GEO;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;SUPERFICIE;PERIMETRO;LONGITUD_ETRS89;LATITUD_ETRS89;ALTITUD;HABITANTES;HOMBRES;MUJERES;TOTAL_PARO;H25;H25_44;H45;M25;M25_44;M45;AGRICULTURA;INDUSTRIA;CONSTRUCCION;SERVICIOS;SINEMPLEOANTERIOR;AÑO;EDAD_MEDIA;de0-18;de19-67;masde68;de0-12
23037000000;23350;23;JAÉN;GÉNAVE;6358.3786;34197.0;-2.73294114;38.42938373;835.0;614.0;333.0;281.0;32;1;5;11;3;8;4;7;1;13;10;1;2017;48.34201954;85;376;153;40
23038000000;23360;23;JAÉN;LA GUARDIA DE JAÉN;3842.8699;27421.0;-3.69523974;37.74337599;636.0;4931.0;2499.0;2432.0;347;17;70;61;26;103;70;23;14;86;191;33;2017;37.41492598;1264;3231;436;773
23039000000;23370;23;JAÉN;GUARROMÁN;9621.3736;77991.0;-3.68678524;38.18148567;349.0;2821.0;1426.0;1395.0;386;17;49;78;31;108;103;75;23;25;225;38;2017;41.31265509;568;1853;400;387
23040000000;23380;23;JAÉN;LAHIGUERA;4475.3639;28754.0;-3.9954969;37.97080148;409.0;1759.0;862.0;897.0;65;1;6;26;3;20;9;28;4;4;25;4;2017;46.6708357;267;1095;397;172
23041000000;23390;23;JAÉN;HIGUERA DE CALATRAVA;3874.1093;30684.0;-4.1578204;37.79859259;359.0;622.0;333.0;289.0;24;1;7;4;4;5;3;6;2;7;7;2;2017;44.51446945;109;392;121;76
23042000000;23400;23;JAÉN;HINOJARES;4003.6028;34689.0;-2.99833046;37.71580061;668.0;334.0;171.0;163.0;23;0;4;13;1;1;4;1;2;1;19;-1;2017;50.72155689;40;205;89;19
23043000000;23410;23;JAÉN;HORNOS;11757.6029;70568.0;-2.72011968;38.21647421;869.0;631.0;318.0;313.0;26;4;3;4;6;4;5;5;-1;1;16;4;2017;46.08082409;97;409;125;56
23044000000;23420;23;JAÉN;HUELMA;25028.5255;81558.0;-3.4610967;37.65066057;1005.0;5932.0;2950.0;2982.0;453;26;67;88;32;137;103;105;51;22;230;45;2017;43.90576534;1065;3740;1127;658
23045000000;23430;23;JAÉN;HUESA;13843.0638;83308.0;-3.07519675;37.76556641;653.0;2541.0;1281.0;1260.0;95;9;19;28;9;16;14;37;4;16;35;3;2017;43.24281779;413;1737;391;255
23046000000;23440;23;JAÉN;IBROS;5574.2477;40280.0;-3.50218019;38.02281711;595.0;2925.0;1471.0;1454.0;237;16;26;54;20;71;50;26;13;94;75;29;2017;44.25470085;476;1909;540;261
23047000000;23450;23;JAÉN;LA IRUELA;12396.5487;66162.0;-2.99514476;37.91985553;933.0;1958.0;973.0;985.0;137;14;22;29;11;42;19;24;4;0;102;7;2017;43.36516854;297;1359;302;179
23048000000;23460;23;JAÉN;IZNATORAF;8653.6632;89384.0;-3.0321245;38.15764742;1038.0;1000.0;518.0;482.0;34;2;7;7;4;13;1;12;-1;2;16;4;2017;47.228;126;657;217;74
23049000000;23470;23;JAÉN;JABALQUINTO;7324.1007;42520.0;-3.72456521;38.01947513;497.0;2114.0;1058.0;1056.0;120;10;12;40;16;25;17;36;1;8;64;11;2017;45.27010407;315;1412;387;173
23050000000;23001;23;JAÉN;JAÉN;42430.2155;131759.0;-3.7903594;37.7651913;570.0;114238.0;54948.0;59290.0;10255;542;1909;1777;591;2967;2469;842;566;590;6985;1272;2017;42.35546841;21435;75225;17578;13922
23051000000;23480;23;JAÉN;JAMILENA;898.7906;13508.0;-3.91151158;37.74666908;753.0;3343.0;1695.0;1648.0;213;18;51;44;18;54;28;46;16;21;105;25;2017;43.14507927;581;2215;547;356
23052000000;23490;23;JAÉN;JIMENA;4804.3281;38469.0;-3.47640117;37.84187626;609.0;1293.0;622.0;671.0;76;7;14;14;8;20;13;15;5;1;54;1;2017;47.3062645;171;840;282;104
23053000000;23500;23;JAÉN;JÓDAR;14877.9972;59744.0;-3.35042356;37.84139859;628.0;11901.0;5903.0;5998.0;789;64;148;165;97;198;117;278;18;77;371;45;2017;40.61213343;2374;7927;1600;1460
23054000000;23510;23;JAÉN;LARVA;4175.9057;27132.0;-3.20142352;37.75901292;743.0;486.0;248.0;238.0;16;0;4;2;3;5;2;6;-1;-1;10;0;2017;42.19958848;100;289;97;65
23055000000;23520;23;JAÉN;LINARES;19670.4043;78184.0;-3.63503009;38.0920657;418.0;58449.0;28619.0;29830.0;7172;333;1259;1236;338;1965;2041;879;454;420;4312;1107;2017;43.0429092;10484;38676;9289;6849
23056000000;23530;23;JAÉN;LOPERA;6790.162;43504.0;-4.21432714;37.94392635;270.0;3714.0;1859.0;1855.0;231;21;39;63;31;56;21;61;8;16;135;11;2017;44.12843296;612;2433;669;358
23057000000;23540;23;JAÉN;LUPIÓN;2432.6669;24986.0;-3.5466705;37.99670679;498.0;881.0;429.0;452.0;48;1;4;13;8;13;9;7;1;1;32;7;2017;47.11918275;109;586;186;66
23058000000;23550;23;JAÉN;MANCHA REAL;9770.2457;64938.0;-3.61182745;37.78628089;759.0;11265.0;5604.0;5661.0;783;55;120;135;49;268;156;160;55;76;401;91;2017;40.42734132;2333;7366;1566;1516
23059000000;23560;23;JAÉN;MARMOLEJO;17806.6197;77313.0;-4.17086502;38.04499845;245.0;6968.0;3477.0;3491.0;500;36;71;104;53;142;94;121;33;24;265;57;2017;44.21153846;1108;4599;1261;703
23060000000;23570;23;JAÉN;MARTOS;26110.0488;107601.0;-3.96731694;37.72361102;751.0;24207.0;12006.0;12201.0;1591;115;256;223;120;483;394;258;341;50;777;165;2017;42.06725327;4560;15817;3830;2961
23061000000;23580;23;JAÉN;MENGÍBAR;6234.1903;48433.0;-3.80877666;37.96833038;323.0;9916.0;4944.0;4972.0;1110;62;178;187;96;320;267;227;75;128;526;154;2017;39.18394514;2198;6432;1286;1461
23062000000;23590;23;JAÉN;MONTIZÓN;21198.8299;65563.0;-3.10408365;38.34266748;644.0;1745.0;901.0;844.0;48;4;9;4;6;12;13;15;8;0;21;4;2017;46.33868195;253;1127;365;150
23063000000;23600;23;JAÉN;NAVAS DE SAN JUAN;17576.5142;99064.0;-3.31556715;38.18386443;654.0;4506.0;2260.0;2246.0;280;15;43;77;42;68;35;71;4;10;181;14;2017;43.79937861;745;2979;782;505
23064000000;23610;23;JAÉN;NOALEJO;4966.1853;67046.0;-3.65363388;37.52893667;1084.0;1963.0;990.0;973.0;53;5;9;14;4;18;3;13;3;3;29;5;2017;46.60519613;297;1230;436;170
23065000000;23620;23;JAÉN;ORCERA;12621.3647;109336.0;-2.65920392;38.31772994;795.0;1860.0;940.0;920.0;156;14;21;44;19;28;30;34;9;7;90;16;2017;46.95053763;268;1193;399;152
23066000000;23630;23;JAÉN;PEAL DE BECERRO;14735.9032;102572.0;-3.12686117;37.91218339;563.0;5290.0;2630.0;2660.0;323;25;52;57;31;103;55;68;21;19;182;33;2017;44.58204159;827;3464;999;528
23067000000;23640;23;JAÉN;PEGALAJAR;7994.8388;42890.0;-3.64910065;37.73946634;836.0;2945.0;1475.0;1470.0;231;16;30;51;25;65;44;45;15;26;114;31;2017;44.50322581;479;1907;559;298
23069000000;23650;23;JAÉN;PORCUNA;17557.3085;58958.0;-4.1843202;37.86967238;471.0;6403.0;3243.0;3160.0;300;29;54;47;45;96;29;61;19;5;188;27;2017;46.39262846;942;4075;1386;539
23070000000;23660;23;JAÉN;POZO ALCÓN;13860.8536;72327.0;-2.93451693;37.70555969;873.0;4758.0;2432.0;2326.0;445;22;87;108;28;98;102;110;17;37;254;27;2017;44.92580916;833;2944;981;510
23071000000;23670;23;JAÉN;PUENTE DE GÉNAVE;3884.2155;34370.0;-2.80155441;38.35562868;543.0;2218.0;1117.0;1101.0;145;8;25;32;10;33;37;43;8;5;82;7;2017;43.32281335;404;1428;386;266
23072000000;23680;23;JAÉN;LA PUERTA DE SEGURA;9745.2195;54972.0;-2.73825218;38.34876359;585.0;2396.0;1193.0;1203.0;168;15;27;36;15;42;33;51;5;34;68;10;2017;46.17904841;360;1520;516;223
23073000000;23690;23;JAÉN;QUESADA;32835.2316;127285.0;-3.06778027;37.84747175;677.0;5400.0;2735.0;2665.0;345;21;54;97;29;90;54;97;22;25;181;20;2017;45.35925926;826;3520;1054;511
23074000000;23700;23;JAÉN;RUS;4748.01;38652.0;-3.4618876;38.04723586;590.0;3630.0;1858.0;1772.0;295;22;36;54;13;84;86;40;30;24;172;29;2017;43.98705234;589;2412;629;354
23075000000;23710;23;JAÉN;SABIOTE;11219.4645;54976.0;-3.30737858;38.06925563;829.0;4012.0;1982.0;2030.0;326;14;37;76;29;103;67;78;7;31;181;29;2017;44.20239282;727;2475;810;459
23076000000;23720;23;JAÉN;SANTA ELENA;14547.5929;65734.0;-3.53912249;38.33835156;741.0;930.0;492.0;438.0;141;5;21;30;10;32;43;18;7;6;106;4;2017;45.59247312;123;652;155;68
23077000000;23730;23;JAÉN;SANTIAGO DE CALATRAVA;4708.9596;28494.0;-4.1704972;37.75328664;385.0;709.0;374.0;335.0;26;1;4;5;4;11;1;5;0;2;16;3;2017;49.66854725;79;440;190;41
23079000000;23750;23;JAÉN;SANTISTEBAN DEL PUERTO;37292.2854;128335.0;-3.20529254;38.2507004;681.0;4566.0;2353.0;2213.0;293;22;37;64;33;81;56;96;11;28;138;20;2017;42.97349978;801;3028;737;508
23080000000;23760;23;JAÉN;SANTO TOMÉ;7347.6537;74726.0;-3.10189147;38.02859203;457.0;2208.0;1108.0;1100.0;107;12;15;17;14;32;17;29;1;3;64;10;2017;45.18976449;373;1369;466;237
23081000000;23770;23;JAÉN;SEGURA DE LA SIERRA;22501.6813;179695.0;-2.6520456;38.29809816;1108.0;1807.0;890.0;917.0;109;8;12;31;6;34;18;26;3;8;68;4;2017;46.96458218;265;1133;409;159
23082000000;23780;23;JAÉN;SILES;17784.7353;95788.0;-2.58231025;38.38669537;825.0;2305.0;1166.0;1139.0;173;18;30;37;9;39;40;39;14;17;93;10;2017;46.56225597;359;1424;522;236
23084000000;23790;23;JAÉN;SORIHUELA DEL GUADALIMAR;5530.8328;71890.0;-3.05437633;38.24012192;637.0;1157.0;606.0;551.0;79;8;7;16;6;22;20;23;2;1;52;1;2017;47.17372515;155;748;254;92
23085000000;23800;23;JAÉN;TORREBLASCOPEDRO;6143.0405;41310.0;-3.63681227;37.99630661;332.0;2594.0;1309.0;1285.0;153;13;29;29;17;41;24;36;5;4;89;19;2017;45.78141866;380;1689;525;216
23086000000;23810;23;JAÉN;TORREDELCAMPO;18208.0836;67582.0;-3.89658883;37.7704605;646.0;14435.0;7235.0;7200.0;1127;57;162;215;78;366;249;177;92;54;704;100;2017;41.68382404;2741;9444;2250;1798
23087000000;23820;23;JAÉN;TORREDONJIMENO;15777.8103;67774.0;-3.95783111;37.76767149;591.0;13780.0;6774.0;7006.0;1182;74;212;172;82;319;323;181;114;50;703;134;2017;43.07060958;2387;9090;2303;1602
23088000000;23830;23;JAÉN;TORREPEROGIL;9094.1314;56118.0;-3.28685384;38.03342782;756.0;7391.0;3613.0;3778.0;692;36;106;154;52;163;181;151;33;76;360;72;2017;44.07414423;1266;4729;1396;796
23090000000;23840;23;JAÉN;TORRES;8003.9845;37385.0;-3.51098941;37.7863017;883.0;1475.0;744.0;731.0;73;2;8;12;4;34;13;16;1;2;48;6;2017;49.04881356;177;901;397;123
23091000000;23850;23;JAÉN;TORRES DE ALBÁNCHEZ;5788.6711;39347.0;-2.67726813;38.41474336;835.0;826.0;433.0;393.0;64;6;11;8;7;18;14;21;0;1;40;2;2017;46.83292978;107;543;176;61
23092000000;23860;23;JAÉN;ÚBEDA;40378.43;185898.0;-3.3711916;38.01149823;750.0;34733.0;17046.0;17687.0;3493;174;555;595;201;950;1018;543;224;132;2099;495;2017;42.5409265;6445;22895;5393;4128
23093000000;23870;23;JAÉN;VALDEPEÑAS DE JAÉN;18380.2181;62527.0;-3.81968511;37.59079444;923.0;3852.0;1910.0;1942.0;142;7;34;21;11;53;16;33;7;13;75;14;2017;45.67263759;581;2465;806;359
23094000000;23880;23;JAÉN;VILCHES;27282.36;114192.0;-3.50741052;38.20444294;545.0;4567.0;2291.0;2276.0;376;27;49;83;29;96;92;76;17;19;245;19;2017;45.06875411;690;3018;859;452
23095000000;23890;23;JAÉN;VILLACARRILLO;23955.122;103995.0;-3.08623926;38.10893521;824.0;10857.0;5459.0;5398.0;543;40;88;106;67;145;97;138;11;16;327;51;2017;43.53440177;1887;7093;1877;1178
23096000000;23900;23;JAÉN;VILLANUEVA DE LA REINA;20925.916;122210.0;-3.92019472;38.0053734;221.0;3151.0;1588.0;1563.0;232;16;28;57;26;60;45;36;15;12;153;16;2017;44.71437639;471;2091;589;276
23097000000;23910;23;JAÉN;VILLANUEVA DEL ARZOBISPO;17781.2335;115865.0;-3.0118661;38.16962851;687.0;8402.0;4331.0;4071.0;455;31;74;67;35;142;106;157;39;27;191;41;2017;42.91513925;1508;5530;1364;934
23098000000;23920;23;JAÉN;VILLARDOMPARDO;1747.083;18187.0;-4.00116322;37.83963871;441.0;1001.0;499.0;502.0;41;8;8;7;2;10;6;11;2;10;12;6;2017;49.03196803;121;630;250;65
23099000000;23930;23;JAÉN;LOS VILLARES;8862.8207;39351.0;-3.81830375;37.68911994;634.0;6007.0;3001.0;3006.0;278;23;45;50;19;95;46;55;20;16;159;28;2017;41.31130348;1181;3928;898;770
23101000000;23940;23;JAÉN;VILLARRODRIGO;7850.0998;50668.0;-2.63544201;38.48582539;875.0;425.0;220.0;205.0;26;1;6;6;1;7;5;9;2;0;15;0;2017;52.56;51;245;129;28
23901000000;23220;23;JAÉN;CÁRCHELES;4050.4347;29503.0;-3.6407872;37.63462634;799.0;1375.0;720.0;655.0;71;6;10;15;5;24;11;17;2;3;41;8;2017;46.28072727;205;882;288;123
23902000000;23130;23;JAÉN;BEDMAR Y GARCÍEZ;11880.2246;68518.0;-3.40977505;37.82311842;687.0;2757.0;1379.0;1378.0;185;16;31;44;20;44;30;51;6;21;96;11;2017;45.32644178;471;1717;569;280
23903000000;23950;23;JAÉN;VILLATORRES;7267.8301;56551.0;-3.7268696;37.94123206;347.0;4389.0;2221.0;2168.0;239;19;41;43;19;86;31;58;11;7;146;17;2017;43.26201868;782;2812;795;512
23904000000;23740;23;JAÉN;SANTIAGO-PONTONES;68283.0;200431.0;-2.55068654;38.11250153;1324.0;3108.0;1599.0;1509.0;116;12;16;24;10;36;18;31;3;4;72;6;2017;48.46235521;401;1958;749;232
23905000000;23085;23;JAÉN;ARROYO DEL OJANCO;5731.0633;38956.0;-2.89316834;38.32105086;540.0;2353.0;1199.0;1154.0;128;7;22;29;12;40;18;46;7;2;70;3;2017;44.41351466;390;1533;430;218
24001000000;24004;24;LEÓN;ACEBEDO;5017.6901;52335.0;-5.11654364;43.03940488;1153.0;205.0;117.0;88.0;8;-1;0;5;2;1;0;0;-1;0;7;1;2017;56.6;19;120;66;10
24002000000;24008;24;LEÓN;ALGADEFE;1532.77;15995.0;-5.58345899;42.21845829;738.0;284.0;145.0;139.0;12;0;1;4;-1;6;1;0;2;1;9;0;2017;51.60211268;29;166;89;19
24003000000;24012;24;LEÓN;ALIJA DEL INFANTADO;5231.469;41707.0;-5.83073301;42.13994568;734.0;687.0;346.0;341.0;40;1;5;19;-1;6;9;2;4;4;27;3;2017;60.12809316;36;345;306;16
24004000000;24016;24;LEÓN;ALMANZA;14198.9389;63754.0;-5.03587274;42.6588761;917.0;553.0;318.0;235.0;28;1;4;11;-1;4;8;2;2;-1;22;2;2017;53.90415913;43;336;174;28
24005000000;24020;24;LEÓN;LA ANTIGUA;5470.1625;37724.0;-5.68998617;42.17935586;754.0;395.0;229.0;166.0;18;-1;2;6;1;5;4;2;2;1;12;1;2017;62.58227848;12;186;197;8
24006000000;24024;24;LEÓN;ARDÓN;4865.4314;46953.0;-5.55809203;42.43587793;783.0;548.0;302.0;246.0;22;0;1;11;0;6;4;1;1;1;19;0;2017;53.90145985;51;325;172;31
24007000000;24028;24;LEÓN;ARGANZA;3998.54;29594.0;-6.68397151;42.64078006;598.0;819.0;411.0;408.0;82;4;14;29;1;13;21;9;10;11;49;3;2017;54.08424908;82;471;266;50
24008000000;24032;24;LEÓN;ASTORGA;4677.7005;35273.0;-6.05713777;42.4576328;869.0;11153.0;5262.0;5891.0;801;52;114;169;45;195;226;37;62;67;517;118;2017;48.57571954;1613;6805;2735;1042
24009000000;24036;24;LEÓN;BALBOA;5104.1086;32599.0;-6.92085505;42.70619988;720.0;318.0;172.0;146.0;12;0;0;8;-1;2;2;-1;3;3;6;-1;2017;60.11006289;21;158;139;14
24010000000;24040;24;LEÓN;LA BAÑEZA;1971.4212;20950.0;-5.89911878;42.29654991;772.0;10349.0;4985.0;5364.0;854;33;140;172;49;222;238;21;96;61;570;106;2017;46.02251425;1618;6625;2106;1055
24011000000;24044;24;LEÓN;BARJAS;5769.0;36006.0;-6.97948719;42.61134363;844.0;189.0;101.0;88.0;12;-1;2;7;-1;1;2;1;3;0;8;-1;2017;66.13756614;5;77;107;5
24012000000;24048;24;LEÓN;LOS BARRIOS DE LUNA;9429.0488;47401.0;-5.86189069;42.84540971;1032.0;310.0;175.0;135.0;9;-1;3;1;0;2;3;-1;2;-1;6;1;2017;53.27741935;23;201;86;16
24014000000;24056;24;LEÓN;BEMBIBRE;6341.9375;42832.0;-6.41670136;42.61507172;644.0;9191.0;4528.0;4663.0;839;53;198;146;29;201;212;112;129;50;474;74;2017;47.35023392;1188;6115;1888;722
24015000000;24060;24;LEÓN;BENAVIDES;7407.0854;42149.0;-5.89642113;42.50184469;839.0;2522.0;1238.0;1284.0;142;4;20;47;10;30;31;3;17;17;92;13;2017;52.51427439;244;1483;795;137
24016000000;24064;24;LEÓN;BENUZA;17290.3324;61280.0;-6.70761558;42.40171494;785.0;487.0;274.0;213.0;18;0;3;4;1;2;8;1;7;1;8;1;2017;57.33675565;20;288;179;12
24017000000;24068;24;LEÓN;BERCIANOS DEL PÁRAMO;3508.8599;30726.0;-5.70402944;42.38056603;818.0;580.0;298.0;282.0;25;1;2;8;2;4;8;-1;2;4;14;5;2017;59.20517241;25;327;228;7
24018000000;24072;24;LEÓN;BERCIANOS DEL REAL CAMINO;3423.7022;29753.0;-5.14672971;42.38714036;854.0;193.0;101.0;92.0;2;-1;1;0;-1;-1;1;-1;1;-1;1;-1;2017;56.9119171;11;109;73;6
24019000000;24076;24;LEÓN;BERLANGA DEL BIERZO;2788.5203;26277.0;-6.60429372;42.7304514;805.0;366.0;169.0;197.0;26;2;8;2;2;6;6;5;0;1;17;3;2017;55.34972678;14;232;120;8
24020000000;24080;24;LEÓN;BOCA DE HUÉRGANO;29184.2308;92181.0;-4.92539443;42.97236289;1111.0;470.0;277.0;193.0;12;0;1;7;-1;1;3;-1;-1;3;9;-1;2017;56.03829787;22;295;153;11
24021000000;24084;24;LEÓN;BOÑAR;18061.813;66809.0;-5.32177384;42.86595411;974.0;1865.0;955.0;910.0;124;4;27;43;2;16;32;8;3;12;94;7;2017;52.13297587;177;1177;511;109
24022000000;24088;24;LEÓN;BORRENES;3637.5645;30162.0;-6.72636022;42.49151206;556.0;332.0;176.0;156.0;21;1;1;12;-1;3;4;1;6;5;9;0;2017;58.39759036;13;200;119;6
24023000000;24092;24;LEÓN;BRAZUELO;9812.8126;57570.0;-6.15698861;42.4977062;966.0;288.0;156.0;132.0;26;1;5;7;-1;3;10;1;2;3;19;1;2017;54.02777778;20;187;81;12
24024000000;24096;24;LEÓN;EL BURGO RANERO;9834.1713;59387.0;-5.22086996;42.42264991;879.0;751.0;401.0;350.0;30;0;5;10;0;4;11;2;1;1;26;0;2017;55.37816245;54;437;260;32
24025000000;24100;24;LEÓN;BURÓN;15771.78;86477.0;-5.04597773;43.02159826;1092.0;325.0;192.0;133.0;10;0;1;5;1;1;2;1;-1;-1;9;0;2017;56.12923077;21;193;111;14
24026000000;24104;24;LEÓN;BUSTILLO DEL PÁRAMO;7177.1245;53481.0;-5.79296938;42.4414686;846.0;1235.0;637.0;598.0;32;2;6;10;0;11;3;3;1;4;23;1;2017;57.79190283;63;689;483;36
24027000000;24108;24;LEÓN;CABAÑAS RARAS;1911.2822;19100.0;-6.63646128;42.61990819;557.0;1337.0;690.0;647.0;97;6;14;18;2;21;36;10;12;10;59;6;2017;49.8578908;128;899;310;85
24028000000;24112;24;LEÓN;CABREROS DEL RÍO;2477.1432;28789.0;-5.54482395;42.40240351;762.0;421.0;231.0;190.0;7;-1;3;-1;-1;4;0;0;-1;1;6;-1;2017;54.41567696;35;243;143;25
24029000000;24116;24;LEÓN;CABRILLANES;17043.63;64041.0;-6.14939819;42.95305776;1249.0;779.0;401.0;378.0;28;1;8;7;0;6;6;1;5;3;17;2;2017;54.12066752;48;510;221;28
24030000000;24120;24;LEÓN;CACABELOS;3266.425;27643.0;-6.72596731;42.59956746;479.0;5152.0;2552.0;2600.0;507;21;96;105;15;126;144;86;57;43;276;45;2017;48.13722826;770;3147;1235;470
24031000000;24124;24;LEÓN;CALZADA DEL COTO;5603.4861;44052.0;-5.08119414;42.38906968;820.0;241.0;142.0;99.0;11;0;2;2;-1;3;4;1;-1;1;9;0;2017;56.26556017;18;141;82;10
24032000000;24128;24;LEÓN;CAMPAZAS;2087.6545;21028.0;-5.49297585;42.14193316;770.0;121.0;58.0;63.0;3;-1;1;1;-1;-1;1;-1;-1;2;1;-1;2017;57.01652893;11;64;46;5
24033000000;24132;24;LEÓN;CAMPO DE VILLAVIDEL;1396.76;21885.0;-5.5272097;42.43881468;768.0;205.0;112.0;93.0;9;1;2;4;-1;1;1;0;1;0;7;1;2017;64.30731707;3;100;102;1
24034000000;24136;24;LEÓN;CAMPONARAYA;2912.883;26131.0;-6.67134414;42.58036974;490.0;4072.0;2025.0;2047.0;340;13;57;67;14;92;97;38;36;27;218;21;2017;45.18246562;607;2768;697;383
24036000000;24140;24;LEÓN;CANDÍN;13961.62;73732.0;-6.72821553;42.81555258;907.0;283.0;151.0;132.0;21;1;4;7;3;5;1;2;1;0;16;2;2017;59.72438163;10;158;115;4
24037000000;24144;24;LEÓN;CÁRMENES;15422.3303;61830.0;-5.57294481;42.9596358;1158.0;363.0;201.0;162.0;10;-1;3;5;-1;-1;2;-1;1;1;8;-1;2017;59.01101928;16;212;135;9
24038000000;24148;24;LEÓN;CARRACEDELO;3243.253;33136.0;-6.73500673;42.55192877;455.0;3500.0;1737.0;1763.0;275;12;47;73;8;61;74;45;31;25;148;26;2017;51.284;335;2208;957;228
24039000000;24152;24;LEÓN;CARRIZO;4184.7704;33554.0;-5.83103683;42.58461456;871.0;2278.0;1155.0;1123.0;105;2;16;32;3;25;27;9;16;8;66;6;2017;51.0215101;206;1453;619;125
24040000000;24156;24;LEÓN;CARROCERA;6598.0505;41408.0;-5.74348395;42.79674022;1049.0;479.0;257.0;222.0;18;-1;4;7;1;2;4;1;1;3;13;0;2017;55.14822547;33;298;148;15
24041000000;24160;24;LEÓN;CARUCEDO;3499.8499;29383.0;-6.76437172;42.49018866;515.0;555.0;283.0;272.0;31;2;1;9;1;3;15;2;3;4;21;1;2017;57.34954955;40;316;199;16
24042000000;24164;24;LEÓN;CASTILFALÉ;2589.8781;32542.0;-5.42214245;42.21999948;819.0;68.0;39.0;29.0;1;-1;-1;-1;-1;-1;1;-1;-1;-1;1;-1;2017;59.23529412;3;39;26;2
24043000000;24168;24;LEÓN;CASTRILLO DE CABRERA;11586.943;51533.0;-6.54453305;42.33998152;1062.0;129.0;72.0;57.0;14;-1;3;5;-1;1;5;2;3;1;8;-1;2017;59.27906977;0;87;42;0
24044000000;24172;24;LEÓN;CASTRILLO DE LA VALDUERNA;2350.9814;27168.0;-6.13376612;42.32395908;904.0;171.0;76.0;95.0;5;-1;2;1;-1;1;1;1;-1;-1;4;-1;2017;62.88304094;8;85;78;5
24046000000;24176;24;LEÓN;CASTROCALBÓN;8830.0915;43793.0;-5.98608879;42.19895136;815.0;1002.0;519.0;483.0;48;-1;3;14;2;12;17;5;8;5;29;1;2017;56.15768463;80;559;363;42
24047000000;24180;24;LEÓN;CASTROCONTRIGO;19448.8596;67698.0;-6.19102987;42.18237283;915.0;807.0;429.0;378.0;39;-1;10;14;0;3;12;5;3;4;26;1;2017;59.68525403;36;415;356;25
24049000000;24188;24;LEÓN;CASTROPODAME;5960.2743;48540.0;-6.46814507;42.57912007;747.0;1680.0;859.0;821.0;112;9;25;26;3;23;26;12;22;9;57;12;2017;50.88035714;169;1084;427;96
24050000000;24192;24;LEÓN;CASTROTIERRA DE VALMADRIGAL;2350.4883;35726.0;-5.24735525;42.34738751;850.0;110.0;59.0;51.0;5;-1;1;-1;-1;2;2;1;-1;-1;3;1;2017;58.03636364;8;60;42;4
24051000000;24196;24;LEÓN;CEA;11233.9402;101197.0;-5.01311003;42.4634107;849.0;436.0;224.0;212.0;11;-1;0;5;1;5;0;2;0;-1;6;3;2017;59.87385321;22;225;189;12
24052000000;24200;24;LEÓN;CEBANICO;8974.9597;55474.0;-5.02399649;42.72527481;940.0;158.0;96.0;62.0;5;-1;1;1;-1;-1;3;-1;1;0;4;0;2017;59.2721519;4;99;55;3
24053000000;24204;24;LEÓN;CEBRONES DEL RÍO;2121.3933;24816.0;-5.82509544;42.25787482;758.0;472.0;253.0;219.0;17;-1;1;3;1;6;6;0;1;1;11;4;2017;57.99152542;35;235;202;20
24054000000;24208;24;LEÓN;CIMANES DE LA VEGA;2603.9601;25847.0;-5.59842569;42.11662767;719.0;471.0;244.0;227.0;18;-1;5;5;1;5;2;3;2;3;10;0;2017;54.40339703;36;287;148;25
24055000000;24212;24;LEÓN;CIMANES DEL TEJAR;7393.7748;50845.0;-5.80621428;42.6180036;898.0;755.0;408.0;347.0;47;2;7;22;0;12;4;7;5;5;28;2;2017;57.02516556;45;441;269;31
24056000000;24216;24;LEÓN;CISTIERNA;9760.5129;62695.0;-5.124368;42.80315163;948.0;3243.0;1604.0;1639.0;234;6;29;60;5;46;88;14;15;18;166;21;2017;51.82762874;338;2035;870;213
24057000000;24220;24;LEÓN;CONGOSTO;3681.0024;28773.0;-6.51973292;42.61789005;689.0;1554.0;767.0;787.0;116;9;20;25;7;27;28;6;17;12;68;13;2017;52.33075933;143;979;432;85
24058000000;24224;24;LEÓN;CORBILLOS DE LOS OTEROS;3179.8139;31319.0;-5.45908049;42.40652726;792.0;217.0;122.0;95.0;7;1;-1;3;-1;2;1;1;1;-1;5;-1;2017;60.39631336;8;113;96;8
24059000000;24228;24;LEÓN;CORULLÓN;7826.711;47635.0;-6.81935487;42.57805937;523.0;927.0;471.0;456.0;56;3;8;19;0;8;18;8;8;5;33;2;2017;59.43149946;42;498;387;21
24060000000;24232;24;LEÓN;CRÉMENES;15312.3575;71371.0;-5.14412284;42.9040893;1003.0;570.0;311.0;259.0;34;-1;8;12;1;5;8;3;1;2;25;3;2017;56.75263158;34;349;187;19
24061000000;24236;24;LEÓN;CUADROS;10970.3145;49945.0;-5.63896265;42.71094997;900.0;1986.0;1018.0;968.0;116;2;20;32;6;30;26;1;15;12;76;12;2017;49.3509567;258;1260;468;162
24062000000;24240;24;LEÓN;CUBILLAS DE LOS OTEROS;1248.1161;17778.0;-5.50751452;42.37170728;777.0;152.0;87.0;65.0;3;-1;0;2;-1;0;1;-1;0;1;2;0;2017;59.23684211;8;85;59;3
24063000000;24244;24;LEÓN;CUBILLAS DE RUEDA;8682.0172;52512.0;-5.17362349;42.65544376;892.0;411.0;213.0;198.0;23;1;2;10;-1;7;3;9;1;2;11;-1;2017;57.31873479;28;231;152;15
